"","date","parties","value","size","name","firm","date_from","sample_size"
"8767","2024-01-20","Con",23.95,1,"line Con","","",""
"8768","2024-01-20","Lab",44.83,1,"line Lab","","",""
"8769","2024-01-20","LibDem",9.66,1,"line LibDem","","",""
"8770","2024-01-20","UKIP",1.05,1,"line UKIP","","",""
"8771","2024-01-20","Green",5.71,1,"line Green","","",""
"8772","2024-01-20","SNP",2.72,1,"line SNP","","",""
"8773","2024-01-20","PLPW",1.01,1,"line PLPW","","",""
"8774","2024-01-20","BP",9.99,1,"line BP","","",""
"8775","2024-01-20","ChUK",NA,1,"line ChUK","","",""
"8776","2024-01-21","Con",23.91,1,"line Con","","",""
"8777","2024-01-21","Lab",44.84,1,"line Lab","","",""
"8778","2024-01-21","LibDem",9.67,1,"line LibDem","","",""
"8779","2024-01-21","UKIP",1.05,1,"line UKIP","","",""
"8780","2024-01-21","Green",5.72,1,"line Green","","",""
"8781","2024-01-21","SNP",2.61,1,"line SNP","","",""
"8782","2024-01-21","PLPW",1.01,1,"line PLPW","","",""
"8783","2024-01-21","BP",10.1,1,"line BP","","",""
"8784","2024-01-21","ChUK",NA,1,"line ChUK","","",""
"8785","2024-01-22","Con",23.98,1,"line Con","","",""
"8786","2024-01-22","Lab",44.84,1,"line Lab","","",""
"8787","2024-01-22","LibDem",9.55,1,"line LibDem","","",""
"8788","2024-01-22","UKIP",1.05,1,"line UKIP","","",""
"8789","2024-01-22","Green",5.69,1,"line Green","","",""
"8790","2024-01-22","SNP",2.8,1,"line SNP","","",""
"8791","2024-01-22","PLPW",1.01,1,"line PLPW","","",""
"8792","2024-01-22","BP",10.03,1,"line BP","","",""
"8793","2024-01-22","ChUK",NA,1,"line ChUK","","",""
"8794","2024-01-23","Con",23.84,1,"line Con","","",""
"8795","2024-01-23","Lab",44.84,1,"line Lab","","",""
"8796","2024-01-23","LibDem",9.49,1,"line LibDem","","",""
"8797","2024-01-23","UKIP",1.05,1,"line UKIP","","",""
"8798","2024-01-23","Green",5.81,1,"line Green","","",""
"8799","2024-01-23","SNP",2.92,1,"line SNP","","",""
"8800","2024-01-23","PLPW",1.01,1,"line PLPW","","",""
"8801","2024-01-23","BP",10.25,1,"line BP","","",""
"8802","2024-01-23","ChUK",NA,1,"line ChUK","","",""
"8803","2024-01-24","Con",23.7,1,"line Con","","",""
"8804","2024-01-24","Lab",44.83,1,"line Lab","","",""
"8805","2024-01-24","LibDem",9.44,1,"line LibDem","","",""
"8806","2024-01-24","UKIP",1.05,1,"line UKIP","","",""
"8807","2024-01-24","Green",5.93,1,"line Green","","",""
"8808","2024-01-24","SNP",3.04,1,"line SNP","","",""
"8809","2024-01-24","PLPW",1.01,1,"line PLPW","","",""
"8810","2024-01-24","BP",10.47,1,"line BP","","",""
"8811","2024-01-24","ChUK",NA,1,"line ChUK","","",""
"8812","2024-01-25","Con",23.79,1,"line Con","","",""
"8813","2024-01-25","Lab",44.75,1,"line Lab","","",""
"8814","2024-01-25","LibDem",9.58,1,"line LibDem","","",""
"8815","2024-01-25","UKIP",1.05,1,"line UKIP","","",""
"8816","2024-01-25","Green",6.04,1,"line Green","","",""
"8817","2024-01-25","SNP",2.92,1,"line SNP","","",""
"8818","2024-01-25","PLPW",1.01,1,"line PLPW","","",""
"8819","2024-01-25","BP",10.47,1,"line BP","","",""
"8820","2024-01-25","ChUK",NA,1,"line ChUK","","",""
"8821","2024-01-26","Con",23.87,1,"line Con","","",""
"8822","2024-01-26","Lab",44.68,1,"line Lab","","",""
"8823","2024-01-26","LibDem",9.68,1,"line LibDem","","",""
"8824","2024-01-26","UKIP",1.05,1,"line UKIP","","",""
"8825","2024-01-26","Green",6.03,1,"line Green","","",""
"8826","2024-01-26","SNP",2.77,1,"line SNP","","",""
"8827","2024-01-26","PLPW",1.01,1,"line PLPW","","",""
"8828","2024-01-26","BP",10.62,1,"line BP","","",""
"8829","2024-01-26","ChUK",NA,1,"line ChUK","","",""
"8830","2024-01-27","Con",23.86,1,"line Con","","",""
"8831","2024-01-27","Lab",44.64,1,"line Lab","","",""
"8832","2024-01-27","LibDem",9.81,1,"line LibDem","","",""
"8833","2024-01-27","UKIP",1.05,1,"line UKIP","","",""
"8834","2024-01-27","Green",6.01,1,"line Green","","",""
"8835","2024-01-27","SNP",2.77,1,"line SNP","","",""
"8836","2024-01-27","PLPW",1.01,1,"line PLPW","","",""
"8837","2024-01-27","BP",10.72,1,"line BP","","",""
"8838","2024-01-27","ChUK",NA,1,"line ChUK","","",""
"8839","2024-01-28","Con",23.84,1,"line Con","","",""
"8840","2024-01-28","Lab",44.59,1,"line Lab","","",""
"8841","2024-01-28","LibDem",9.94,1,"line LibDem","","",""
"8842","2024-01-28","UKIP",1.05,1,"line UKIP","","",""
"8843","2024-01-28","Green",6,1,"line Green","","",""
"8844","2024-01-28","SNP",2.77,1,"line SNP","","",""
"8845","2024-01-28","PLPW",1.01,1,"line PLPW","","",""
"8846","2024-01-28","BP",10.82,1,"line BP","","",""
"8847","2024-01-28","ChUK",NA,1,"line ChUK","","",""
"8848","2024-01-29","Con",23.94,1,"line Con","","",""
"8849","2024-01-29","Lab",44.53,1,"line Lab","","",""
"8850","2024-01-29","LibDem",9.96,1,"line LibDem","","",""
"8851","2024-01-29","UKIP",1.05,1,"line UKIP","","",""
"8852","2024-01-29","Green",5.99,1,"line Green","","",""
"8853","2024-01-29","SNP",2.69,1,"line SNP","","",""
"8854","2024-01-29","PLPW",1.01,1,"line PLPW","","",""
"8855","2024-01-29","BP",10.81,1,"line BP","","",""
"8856","2024-01-29","ChUK",NA,1,"line ChUK","","",""
"8857","2024-01-30","Con",23.86,1,"line Con","","",""
"8858","2024-01-30","Lab",44.51,1,"line Lab","","",""
"8859","2024-01-30","LibDem",9.87,1,"line LibDem","","",""
"8860","2024-01-30","UKIP",1.05,1,"line UKIP","","",""
"8861","2024-01-30","Green",5.98,1,"line Green","","",""
"8862","2024-01-30","SNP",2.78,1,"line SNP","","",""
"8863","2024-01-30","PLPW",1.01,1,"line PLPW","","",""
"8864","2024-01-30","BP",10.87,1,"line BP","","",""
"8865","2024-01-30","ChUK",NA,1,"line ChUK","","",""
"8866","2024-01-31","Con",23.79,1,"line Con","","",""
"8867","2024-01-31","Lab",44.49,1,"line Lab","","",""
"8868","2024-01-31","LibDem",9.77,1,"line LibDem","","",""
"8869","2024-01-31","UKIP",1.05,1,"line UKIP","","",""
"8870","2024-01-31","Green",5.97,1,"line Green","","",""
"8871","2024-01-31","SNP",2.87,1,"line SNP","","",""
"8872","2024-01-31","PLPW",1.01,1,"line PLPW","","",""
"8873","2024-01-31","BP",10.93,1,"line BP","","",""
"8874","2024-01-31","ChUK",NA,1,"line ChUK","","",""
"8875","2024-02-01","Con",23.75,1,"line Con","","",""
"8876","2024-02-01","Lab",44.49,1,"line Lab","","",""
"8877","2024-02-01","LibDem",9.77,1,"line LibDem","","",""
"8878","2024-02-01","UKIP",1.05,1,"line UKIP","","",""
"8879","2024-02-01","Green",5.95,1,"line Green","","",""
"8880","2024-02-01","SNP",2.92,1,"line SNP","","",""
"8881","2024-02-01","PLPW",1.01,1,"line PLPW","","",""
"8882","2024-02-01","BP",10.89,1,"line BP","","",""
"8883","2024-02-01","ChUK",NA,1,"line ChUK","","",""
"8884","2024-02-02","Con",23.76,1,"line Con","","",""
"8885","2024-02-02","Lab",44.47,1,"line Lab","","",""
"8886","2024-02-02","LibDem",9.75,1,"line LibDem","","",""
"8887","2024-02-02","UKIP",1.05,1,"line UKIP","","",""
"8888","2024-02-02","Green",5.92,1,"line Green","","",""
"8889","2024-02-02","SNP",2.94,1,"line SNP","","",""
"8890","2024-02-02","PLPW",1.01,1,"line PLPW","","",""
"8891","2024-02-02","BP",10.94,1,"line BP","","",""
"8892","2024-02-02","ChUK",NA,1,"line ChUK","","",""
"8893","2024-02-03","Con",23.79,1,"line Con","","",""
"8894","2024-02-03","Lab",44.44,1,"line Lab","","",""
"8895","2024-02-03","LibDem",9.8,1,"line LibDem","","",""
"8896","2024-02-03","UKIP",1.05,1,"line UKIP","","",""
"8897","2024-02-03","Green",5.61,1,"line Green","","",""
"8898","2024-02-03","SNP",2.95,1,"line SNP","","",""
"8899","2024-02-03","PLPW",1.01,1,"line PLPW","","",""
"8900","2024-02-03","BP",10.98,1,"line BP","","",""
"8901","2024-02-03","ChUK",NA,1,"line ChUK","","",""
"8902","2024-02-04","Con",23.83,1,"line Con","","",""
"8903","2024-02-04","Lab",44.4,1,"line Lab","","",""
"8904","2024-02-04","LibDem",9.85,1,"line LibDem","","",""
"8905","2024-02-04","UKIP",1.05,1,"line UKIP","","",""
"8906","2024-02-04","Green",5.31,1,"line Green","","",""
"8907","2024-02-04","SNP",2.95,1,"line SNP","","",""
"8908","2024-02-04","PLPW",1.01,1,"line PLPW","","",""
"8909","2024-02-04","BP",11.02,1,"line BP","","",""
"8910","2024-02-04","ChUK",NA,1,"line ChUK","","",""
"8911","2024-02-05","Con",23.86,1,"line Con","","",""
"8912","2024-02-05","Lab",44.35,1,"line Lab","","",""
"8913","2024-02-05","LibDem",10,1,"line LibDem","","",""
"8914","2024-02-05","UKIP",1.05,1,"line UKIP","","",""
"8915","2024-02-05","Green",5.34,1,"line Green","","",""
"8916","2024-02-05","SNP",2.94,1,"line SNP","","",""
"8917","2024-02-05","PLPW",1.01,1,"line PLPW","","",""
"8918","2024-02-05","BP",10.97,1,"line BP","","",""
"8919","2024-02-05","ChUK",NA,1,"line ChUK","","",""
"8920","2024-02-06","Con",23.8,1,"line Con","","",""
"8921","2024-02-06","Lab",44.37,1,"line Lab","","",""
"8922","2024-02-06","LibDem",9.95,1,"line LibDem","","",""
"8923","2024-02-06","UKIP",1.04,1,"line UKIP","","",""
"8924","2024-02-06","Green",5.58,1,"line Green","","",""
"8925","2024-02-06","SNP",2.87,1,"line SNP","","",""
"8926","2024-02-06","PLPW",1.01,1,"line PLPW","","",""
"8927","2024-02-06","BP",10.92,1,"line BP","","",""
"8928","2024-02-06","ChUK",NA,1,"line ChUK","","",""
"8929","2024-02-07","Con",23.75,1,"line Con","","",""
"8930","2024-02-07","Lab",44.39,1,"line Lab","","",""
"8931","2024-02-07","LibDem",9.91,1,"line LibDem","","",""
"8932","2024-02-07","UKIP",1.04,1,"line UKIP","","",""
"8933","2024-02-07","Green",5.82,1,"line Green","","",""
"8934","2024-02-07","SNP",2.8,1,"line SNP","","",""
"8935","2024-02-07","PLPW",1.01,1,"line PLPW","","",""
"8936","2024-02-07","BP",10.88,1,"line BP","","",""
"8937","2024-02-07","ChUK",NA,1,"line ChUK","","",""
"8938","2024-02-08","Con",23.69,1,"line Con","","",""
"8939","2024-02-08","Lab",44.41,1,"line Lab","","",""
"8940","2024-02-08","LibDem",9.87,1,"line LibDem","","",""
"8941","2024-02-08","UKIP",1.04,1,"line UKIP","","",""
"8942","2024-02-08","Green",6.05,1,"line Green","","",""
"8943","2024-02-08","SNP",2.73,1,"line SNP","","",""
"8944","2024-02-08","PLPW",1.01,1,"line PLPW","","",""
"8945","2024-02-08","BP",10.84,1,"line BP","","",""
"8946","2024-02-08","ChUK",NA,1,"line ChUK","","",""
"8947","2024-02-09","Con",23.77,1,"line Con","","",""
"8948","2024-02-09","Lab",44.39,1,"line Lab","","",""
"8949","2024-02-09","LibDem",9.91,1,"line LibDem","","",""
"8950","2024-02-09","UKIP",1.04,1,"line UKIP","","",""
"8951","2024-02-09","Green",6.14,1,"line Green","","",""
"8952","2024-02-09","SNP",2.5,1,"line SNP","","",""
"8953","2024-02-09","PLPW",1.01,1,"line PLPW","","",""
"8954","2024-02-09","BP",10.75,1,"line BP","","",""
"8955","2024-02-09","ChUK",NA,1,"line ChUK","","",""
"8956","2024-02-10","Con",23.72,1,"line Con","","",""
"8957","2024-02-10","Lab",44.47,1,"line Lab","","",""
"8958","2024-02-10","LibDem",9.79,1,"line LibDem","","",""
"8959","2024-02-10","UKIP",1.04,1,"line UKIP","","",""
"8960","2024-02-10","Green",6.04,1,"line Green","","",""
"8961","2024-02-10","SNP",2.63,1,"line SNP","","",""
"8962","2024-02-10","PLPW",1.01,1,"line PLPW","","",""
"8963","2024-02-10","BP",10.78,1,"line BP","","",""
"8964","2024-02-10","ChUK",NA,1,"line ChUK","","",""
"8965","2024-02-11","Con",23.67,1,"line Con","","",""
"8966","2024-02-11","Lab",44.56,1,"line Lab","","",""
"8967","2024-02-11","LibDem",9.68,1,"line LibDem","","",""
"8968","2024-02-11","UKIP",1.04,1,"line UKIP","","",""
"8969","2024-02-11","Green",5.93,1,"line Green","","",""
"8970","2024-02-11","SNP",2.76,1,"line SNP","","",""
"8971","2024-02-11","PLPW",1.01,1,"line PLPW","","",""
"8972","2024-02-11","BP",10.82,1,"line BP","","",""
"8973","2024-02-11","ChUK",NA,1,"line ChUK","","",""
"8974","2024-02-12","Con",23.78,1,"line Con","","",""
"8975","2024-02-12","Lab",44.58,1,"line Lab","","",""
"8976","2024-02-12","LibDem",9.42,1,"line LibDem","","",""
"8977","2024-02-12","UKIP",1.04,1,"line UKIP","","",""
"8978","2024-02-12","Green",6.03,1,"line Green","","",""
"8979","2024-02-12","SNP",2.81,1,"line SNP","","",""
"8980","2024-02-12","PLPW",1.01,1,"line PLPW","","",""
"8981","2024-02-12","BP",10.74,1,"line BP","","",""
"8982","2024-02-12","ChUK",NA,1,"line ChUK","","",""
"8983","2024-02-13","Con",23.87,1,"line Con","","",""
"8984","2024-02-13","Lab",44.57,1,"line Lab","","",""
"8985","2024-02-13","LibDem",9.44,1,"line LibDem","","",""
"8986","2024-02-13","UKIP",1.04,1,"line UKIP","","",""
"8987","2024-02-13","Green",6.2,1,"line Green","","",""
"8988","2024-02-13","SNP",2.8,1,"line SNP","","",""
"8989","2024-02-13","PLPW",1.01,1,"line PLPW","","",""
"8990","2024-02-13","BP",10.54,1,"line BP","","",""
"8991","2024-02-13","ChUK",NA,1,"line ChUK","","",""
"8992","2024-02-14","Con",23.96,1,"line Con","","",""
"8993","2024-02-14","Lab",44.55,1,"line Lab","","",""
"8994","2024-02-14","LibDem",9.45,1,"line LibDem","","",""
"8995","2024-02-14","UKIP",1.04,1,"line UKIP","","",""
"8996","2024-02-14","Green",6.37,1,"line Green","","",""
"8997","2024-02-14","SNP",2.8,1,"line SNP","","",""
"8998","2024-02-14","PLPW",1.01,1,"line PLPW","","",""
"8999","2024-02-14","BP",10.34,1,"line BP","","",""
"9000","2024-02-14","ChUK",NA,1,"line ChUK","","",""
"9001","2024-02-15","Con",24.06,1,"line Con","","",""
"9002","2024-02-15","Lab",44.54,1,"line Lab","","",""
"9003","2024-02-15","LibDem",9.46,1,"line LibDem","","",""
"9004","2024-02-15","UKIP",1.04,1,"line UKIP","","",""
"9005","2024-02-15","Green",6.54,1,"line Green","","",""
"9006","2024-02-15","SNP",2.79,1,"line SNP","","",""
"9007","2024-02-15","PLPW",1.01,1,"line PLPW","","",""
"9008","2024-02-15","BP",10.14,1,"line BP","","",""
"9009","2024-02-15","ChUK",NA,1,"line ChUK","","",""
"9010","2024-02-16","Con",24.2,1,"line Con","","",""
"9011","2024-02-16","Lab",44.63,1,"line Lab","","",""
"9012","2024-02-16","LibDem",9.37,1,"line LibDem","","",""
"9013","2024-02-16","UKIP",1.04,1,"line UKIP","","",""
"9014","2024-02-16","Green",6.45,1,"line Green","","",""
"9015","2024-02-16","SNP",2.64,1,"line SNP","","",""
"9016","2024-02-16","PLPW",1.01,1,"line PLPW","","",""
"9017","2024-02-16","BP",9.77,1,"line BP","","",""
"9018","2024-02-16","ChUK",NA,1,"line ChUK","","",""
"9019","2024-02-17","Con",24.1,1,"line Con","","",""
"9020","2024-02-17","Lab",44.7,1,"line Lab","","",""
"9021","2024-02-17","LibDem",9.29,1,"line LibDem","","",""
"9022","2024-02-17","UKIP",1.04,1,"line UKIP","","",""
"9023","2024-02-17","Green",6.39,1,"line Green","","",""
"9024","2024-02-17","SNP",2.77,1,"line SNP","","",""
"9025","2024-02-17","PLPW",1.01,1,"line PLPW","","",""
"9026","2024-02-17","BP",9.82,1,"line BP","","",""
"9027","2024-02-17","ChUK",NA,1,"line ChUK","","",""
"9028","2024-02-18","Con",24,1,"line Con","","",""
"9029","2024-02-18","Lab",44.76,1,"line Lab","","",""
"9030","2024-02-18","LibDem",9.21,1,"line LibDem","","",""
"9031","2024-02-18","UKIP",1.04,1,"line UKIP","","",""
"9032","2024-02-18","Green",6.34,1,"line Green","","",""
"9033","2024-02-18","SNP",2.91,1,"line SNP","","",""
"9034","2024-02-18","PLPW",1.01,1,"line PLPW","","",""
"9035","2024-02-18","BP",9.87,1,"line BP","","",""
"9036","2024-02-18","ChUK",NA,1,"line ChUK","","",""
"9037","2024-02-19","Con",23.96,1,"line Con","","",""
"9038","2024-02-19","Lab",44.78,1,"line Lab","","",""
"9039","2024-02-19","LibDem",9.15,1,"line LibDem","","",""
"9040","2024-02-19","UKIP",1.04,1,"line UKIP","","",""
"9041","2024-02-19","Green",6.34,1,"line Green","","",""
"9042","2024-02-19","SNP",3.01,1,"line SNP","","",""
"9043","2024-02-19","PLPW",1.01,1,"line PLPW","","",""
"9044","2024-02-19","BP",9.8,1,"line BP","","",""
"9045","2024-02-19","ChUK",NA,1,"line ChUK","","",""
"9046","2024-02-20","Con",23.79,1,"line Con","","",""
"9047","2024-02-20","Lab",44.69,1,"line Lab","","",""
"9048","2024-02-20","LibDem",9.23,1,"line LibDem","","",""
"9049","2024-02-20","UKIP",1.04,1,"line UKIP","","",""
"9050","2024-02-20","Green",6.39,1,"line Green","","",""
"9051","2024-02-20","SNP",3.12,1,"line SNP","","",""
"9052","2024-02-20","PLPW",1.01,1,"line PLPW","","",""
"9053","2024-02-20","BP",10.08,1,"line BP","","",""
"9054","2024-02-20","ChUK",NA,1,"line ChUK","","",""
"9055","2024-02-21","Con",23.62,1,"line Con","","",""
"9056","2024-02-21","Lab",44.6,1,"line Lab","","",""
"9057","2024-02-21","LibDem",9.3,1,"line LibDem","","",""
"9058","2024-02-21","UKIP",1.04,1,"line UKIP","","",""
"9059","2024-02-21","Green",6.44,1,"line Green","","",""
"9060","2024-02-21","SNP",3.22,1,"line SNP","","",""
"9061","2024-02-21","PLPW",1.01,1,"line PLPW","","",""
"9062","2024-02-21","BP",10.37,1,"line BP","","",""
"9063","2024-02-21","ChUK",NA,1,"line ChUK","","",""
"9064","2024-02-22","Con",23.68,1,"line Con","","",""
"9065","2024-02-22","Lab",44.45,1,"line Lab","","",""
"9066","2024-02-22","LibDem",9.41,1,"line LibDem","","",""
"9067","2024-02-22","UKIP",1.04,1,"line UKIP","","",""
"9068","2024-02-22","Green",6.41,1,"line Green","","",""
"9069","2024-02-22","SNP",3.13,1,"line SNP","","",""
"9070","2024-02-22","PLPW",1.01,1,"line PLPW","","",""
"9071","2024-02-22","BP",10.42,1,"line BP","","",""
"9072","2024-02-22","ChUK",NA,1,"line ChUK","","",""
"9073","2024-02-23","Con",23.72,1,"line Con","","",""
"9074","2024-02-23","Lab",44.32,1,"line Lab","","",""
"9075","2024-02-23","LibDem",9.47,1,"line LibDem","","",""
"9076","2024-02-23","UKIP",1.04,1,"line UKIP","","",""
"9077","2024-02-23","Green",6.44,1,"line Green","","",""
"9078","2024-02-23","SNP",3.07,1,"line SNP","","",""
"9079","2024-02-23","PLPW",1.01,1,"line PLPW","","",""
"9080","2024-02-23","BP",10.51,1,"line BP","","",""
"9081","2024-02-23","ChUK",NA,1,"line ChUK","","",""
"9082","2024-02-24","Con",23.58,1,"line Con","","",""
"9083","2024-02-24","Lab",44.28,1,"line Lab","","",""
"9084","2024-02-24","LibDem",9.51,1,"line LibDem","","",""
"9085","2024-02-24","UKIP",1.04,1,"line UKIP","","",""
"9086","2024-02-24","Green",6.45,1,"line Green","","",""
"9087","2024-02-24","SNP",3.05,1,"line SNP","","",""
"9088","2024-02-24","PLPW",1.01,1,"line PLPW","","",""
"9089","2024-02-24","BP",10.69,1,"line BP","","",""
"9090","2024-02-24","ChUK",NA,1,"line ChUK","","",""
"9091","2024-02-25","Con",23.44,1,"line Con","","",""
"9092","2024-02-25","Lab",44.23,1,"line Lab","","",""
"9093","2024-02-25","LibDem",9.56,1,"line LibDem","","",""
"9094","2024-02-25","UKIP",1.03,1,"line UKIP","","",""
"9095","2024-02-25","Green",6.45,1,"line Green","","",""
"9096","2024-02-25","SNP",3.03,1,"line SNP","","",""
"9097","2024-02-25","PLPW",1.01,1,"line PLPW","","",""
"9098","2024-02-25","BP",10.87,1,"line BP","","",""
"9099","2024-02-25","ChUK",NA,1,"line ChUK","","",""
"9100","2024-02-26","Con",23.33,1,"line Con","","",""
"9101","2024-02-26","Lab",44.23,1,"line Lab","","",""
"9102","2024-02-26","LibDem",9.55,1,"line LibDem","","",""
"9103","2024-02-26","UKIP",1.03,1,"line UKIP","","",""
"9104","2024-02-26","Green",6.25,1,"line Green","","",""
"9105","2024-02-26","SNP",3.02,1,"line SNP","","",""
"9106","2024-02-26","PLPW",1.01,1,"line PLPW","","",""
"9107","2024-02-26","BP",10.94,1,"line BP","","",""
"9108","2024-02-26","ChUK",NA,1,"line ChUK","","",""
"9109","2024-02-27","Con",23.23,1,"line Con","","",""
"9110","2024-02-27","Lab",44.24,1,"line Lab","","",""
"9111","2024-02-27","LibDem",9.43,1,"line LibDem","","",""
"9112","2024-02-27","UKIP",1.03,1,"line UKIP","","",""
"9113","2024-02-27","Green",6.27,1,"line Green","","",""
"9114","2024-02-27","SNP",3.01,1,"line SNP","","",""
"9115","2024-02-27","PLPW",1.01,1,"line PLPW","","",""
"9116","2024-02-27","BP",11.09,1,"line BP","","",""
"9117","2024-02-27","ChUK",NA,1,"line ChUK","","",""
"9118","2024-02-28","Con",23.13,1,"line Con","","",""
"9119","2024-02-28","Lab",44.25,1,"line Lab","","",""
"9120","2024-02-28","LibDem",9.3,1,"line LibDem","","",""
"9121","2024-02-28","UKIP",1.03,1,"line UKIP","","",""
"9122","2024-02-28","Green",6.28,1,"line Green","","",""
"9123","2024-02-28","SNP",3.01,1,"line SNP","","",""
"9124","2024-02-28","PLPW",1.01,1,"line PLPW","","",""
"9125","2024-02-28","BP",11.25,1,"line BP","","",""
"9126","2024-02-28","ChUK",NA,1,"line ChUK","","",""
"9127","2024-02-29","Con",23.03,1,"line Con","","",""
"9128","2024-02-29","Lab",44.26,1,"line Lab","","",""
"9129","2024-02-29","LibDem",9.18,1,"line LibDem","","",""
"9130","2024-02-29","UKIP",1.03,1,"line UKIP","","",""
"9131","2024-02-29","Green",6.3,1,"line Green","","",""
"9132","2024-02-29","SNP",3,1,"line SNP","","",""
"9133","2024-02-29","PLPW",1.01,1,"line PLPW","","",""
"9134","2024-02-29","BP",11.41,1,"line BP","","",""
"9135","2024-02-29","ChUK",NA,1,"line ChUK","","",""
"9136","2024-03-01","Con",23.12,1,"line Con","","",""
"9137","2024-03-01","Lab",44.21,1,"line Lab","","",""
"9138","2024-03-01","LibDem",9.25,1,"line LibDem","","",""
"9139","2024-03-01","UKIP",1.03,1,"line UKIP","","",""
"9140","2024-03-01","Green",6.11,1,"line Green","","",""
"9141","2024-03-01","SNP",3,1,"line SNP","","",""
"9142","2024-03-01","PLPW",1.01,1,"line PLPW","","",""
